45,12,714.374,261.632,45.6634,129.844,1,-1,-1,-1
46,1,377.961,175.025,29.7602,84.5584,1,-1,-1,-1
46,4,538.466,223.162,36.3403,99.8771,1,-1,-1,-1
46,5,572.835,221.221,37.6052,94.0961,1,-1,-1,-1
46,11,443.047,179.051,27.9578,78.5006,1,-1,-1,-1
46,12,705.169,259.399,48.1587,129.28,1,-1,-1,-1
47,1,376.631,175.098,31.1826,85.2943,1,-1,-1,-1
47,4,533.583,223.447,35.8432,95.9359,1,-1,-1,-1
47,5,570.357,219.847,37.2323,92.1609,1,-1,-1,-1
47,11,443.803,177.737,28.2892,78.4743,1,-1,-1,-1
47,12,699.992,261.091,48.5952,126.745,1,-1,-1,-1
48,1,375.013,174.725,31.2867,85.3609,1,-1,-1,-1
48,4,523.945,219.276,36.5412,98.0605,1,-1,-1,-1
48,5,566.918,218.262,34.9735,89.71,1,-1,-1,-1
48,11,443.881,178.033,27.569,76.7814,1,-1,-1,-1
48,12,694.851,261.413,44.3458,119.701,1,-1,-1,-1
49,1,373.049,174.41,31.6844,85.5361,1,-1,-1,-1
49,4,515.155,215.836,38.8084,99.4674,1,-1,-1,-1
49,5,563.56,216.302,34.7792,89.2711,1,-1,-1,-1
49,11,441.16,177.002,27.6761,73.9818,1,-1,-1,-1
49,12,687.725,261.273,42.0253,115.616,1,-1,-1,-1
50,1,371.396,175.046,31.4001,84.579,1,-1,-1,-1
50,4,510.103,215.251,39.3305,95.782,1,-1,-1,-1
50,5,559.604,215.341,35.9548,89.9572,1,-1,-1,-1
50,11,437.924,176.725,27.9836,70.3436,1,-1,-1,-1
50,12,680.472,257.9,41.3124,115.285,1,-1,-1,-1
51,1,370.572,176.2,30.711,83.049,1,-1,-1,-1
51,4,503.761,213.638,38.2791,94.0117,1,-1,-1,-1
51,5,552.708,213.667,34.9363,90.3793,1,-1,-1,-1
51,11,435.083,176.009,26.8105,68.1114,1,-1,-1,-1
51,12,672.405,254.442,42.6751,117.053,1,-1,-1,-1
52,1,370.384,176.094,30.7091,82.5462,1,-1,-1,-1
52,4,500.367,211.762,36.2163,90.9704,1,-1,-1,-1
52,5,546.419,212.417,33.2297,88.813,1,-1,-1,-1
52,11,433.025,174.159,25.688,66.1918,1,-1,-1,-1
52,12,664.93,251.496,42.0443,117.317,1,-1,-1,-1
53,1,370.549,176.884,31.1098,82.2473,1,-1,-1,-1
53,4,498.991,211.202,35.2827,88.9181,1,-1,-1,-1
53,5,541.42,210.874,33.1026,89.4719,1,-1,-1,-1
53,11,434.152,173.56,22.2295,45.0512,1,-1,-1,-1
53,12,660.622,250.473,39.8541,112.301,1,-1,-1,-1
54,1,371.089,177.39,30.1291,80.8218,1,-1,-1,-1
54,4,495.86,211.341,34.2301,88.8025,1,-1,-1,-1
54,5,536.208,209.975,33.6901,89.2512,1,-1,-1,-1
54,12,655.325,246.517,40.1269,112.929,1,-1,-1,-1
55,1,371.85,177.66,28.7909,79.9843,1,-1,-1,-1
55,4,490,209.978,34.408,91.7411,1,-1,-1,-1
55,5,531.291,210.462,33.7783,86.432,1,-1,-1,-1
55,12,645.484,245.355,41.4572,113.14,1,-1,-1,-1
56,1,372.242,177.984,27.6117,79.7261,1,-1,-1,-1
56,4,483.623,206.25,36.596,95.7129,1,-1,-1,-1
56,5,527.235,208.164,33.8619,86.9129,1,-1,-1,-1
56,12,637.774,244.125,42.4453,113.622,1,-1,-1,-1
57,1,372.492,177.941,26.9243,80.0394,1,-1,-1,-1
57,4,477.106,203.879,39.2168,96.4238,1,-1,-1,-1
57,5,524.244,205.988,32.1744,85.2281,1,-1,-1,-1
57,12,634.177,240.66,38.9264,114.951,1,-1,-1,-1
58,1,375.129,174.036,29.1053,86.2272,1,-1,-1,-1
58,4,472.203,203.824,39.3402,93.4342,1,-1,-1,-1
58,5,518.317,204.773,31.8193,84.0802,1,-1,-1,-1
58,12,628.648,236.626,35.0397,113.456,1,-1,-1,-1
59,1,376.583,173.213,29.3456,87.4992,1,-1,-1,-1
59,4,468.42,204.285,38.8259,90.0306,1,-1,-1,-1
59,5,513.863,203.008,32.1803,84.4437,1,-1,-1,-1
59,12,623.676,233.844,36.6704,114.225,1,-1,-1,-1
60,1,375.981,174.004,30.8201,87.5106,1,-1,-1,-1
60,4,465.784,204.479,38.6509,88.679,1,-1,-1,-1
60,5,508.511,201.158,33.1453,86.9181,1,-1,-1,-1
60,12,620.997,233.122,37.0252,113.87,1,-1,-1,-1
61,1,377.484,177.456,29.2965,82.1613,1,-1,-1,-1
61,4,464.029,203.3,36.9643,86.862,1,-1,-1,-1
61,5,500.92,198.695,33.777,88.7987,1,-1,-1,-1
61,12,615.786,229.35,37.6887,113.731,1,-1,-1,-1
61,13,395.538,179.116,24.9166,82.7182,1,-1,-1,-1
62,1,378.235,180.235,27.7892,77.4476,1,-1,-1,-1
62,4,463.554,201.176,34.973,84.4247,1,-1,-1,-1
62,5,496.701,198.191,33.0218,87.3273,1,-1,-1,-1
62,12,610.894,225.01,39.2551,113.469,1,-1,-1,-1
62,13,396.048,179.22,24.801,82.0473,1,-1,-1,-1
63,1,376.412,180.065,28.8611,78.162,1,-1,-1,-1
63,4,463.653,200.442,32.9775,82.5013,1,-1,-1,-1
63,5,494.577,198.799,31.98,85.1251,1,-1,-1,-1
63,12,606.485,222.986,40.7552,113.809,1,-1,-1,-1
63,13,396.606,179.298,25.6427,82.765,1,-1,-1,-1
64,1,373.278,178.914,31.756,80.5622,1,-1,-1,-1
64,4,463.493,199.589,31.9414,82.324,1,-1,-1,-1
64,5,492.492,200.35,31.2443,83.0254,1,-1,-1,-1
64,12,603.845,221.848,40.8972,113.243,1,-1,-1,-1
64,13,395.977,179.438,26.9982,83.5626,1,-1,-1,-1
64,14,340.475,167.656,29.1873,72.5345,1,-1,-1,-1
65,1,371.698,179.054,31.863,79.6648,1,-1,-1,-1
65,4,458.818,199.284,32.4715,82.448,1,-1,-1,-1
65,5,489.491,198.786,29.9647,80.6849,1,-1,-1,-1
65,12,601.6,220.066,39.6684,111.408,1,-1,-1,-1
65,13,398.192,179.298,26.6747,83.2528,1,-1,-1,-1
65,14,330.977,166.187,28.5881,72.9471,1,-1,-1,-1
66,1,370.465,178.955,32.7827,80.0221,1,-1,-1,-1
66,4,455.141,198.649,32.9495,82.7648,1,-1,-1,-1
66,5,488.262,197.408,28.784,78.7301,1,-1,-1,-1
66,12,599.151,217.426,36.6047,109.673,1,-1,-1,-1
66,13,400.113,178.48,26.9012,83.887,1,-1,-1,-1
66,14,325.099,166.854,28.2344,70.6519,1,-1,-1,-1
67,1,368.978,177.944,34.5856,80.969,1,-1,-1,-1
67,4,451.284,196.742,34.0406,82.899,1,-1,-1,-1
67,5,486.491,195.613,29.0312,78.8587,1,-1,-1,-1
67,12,597.482,216.039,34.6634,106.283,1,-1,-1,-1
67,14,317.955,167.754,30.1391,70.3936,1,-1,-1,-1
68,1,368.981,177.888,34.1791,81.0288,1,-1,-1,-1
68,4,448.126,194.506,34.5479,83.8013,1,-1,-1,-1
68,5,484.827,193.764,30.2215,80.5016,1,-1,-1,-1
68,12,594.535,213.857,32.8317,104.504,1,-1,-1,-1
68,14,311.335,166.868,31.9809,72.0083,1,-1,-1,-1
69,1,370.032,177.56,32.6623,80.5471,1,-1,-1,-1
69,4,444.934,193.13,34.4753,84.3025,1,-1,-1,-1
69,5,482.262,192.332,29.6823,79.807,1,-1,-1,-1
69,12,591.417,211.848,32.1529,100.684,1,-1,-1,-1
69,14,303.115,166.921,30.5481,68.4024,1,-1,-1,-1
70,1,370.369,177.493,32.497,81.2198,1,-1,-1,-1
70,4,442.472,191.295,34.8696,85.3778,1,-1,-1,-1
70,5,479.558,191.225,30.1382,79.8451,1,-1,-1,-1
70,12,589.16,207.809,32.597,104.015,1,-1,-1,-1
70,14,296.112,166.326,31.054,68.2449,1,-1,-1,-1
71,1,370.08,176.732,32.8691,82.5542,1,-1,-1,-1
71,4,441.965,189.698,34.2167,85.1705,1,-1,-1,-1
71,5,477.13,190.357,29.3846,77.3388,1,-1,-1,-1
71,12,586.66,203.764,32.8395,105.758,1,-1,-1,-1
71,14,289.977,166.74,33.1512,69.7608,1,-1,-1,-1
72,1,369.933,176.288,33.0706,83.3597,1,-1,-1,-1
72,4,440.886,185.76,33.9461,86.2933,1,-1,-1,-1
72,5,475.411,189.223,28.5887,75.8657,1,-1,-1,-1
72,12,584.601,200.846,33.388,107.124,1,-1,-1,-1
72,14,284.689,168.809,33.6724,67.7561,1,-1,-1,-1
73,1,370.332,176.374,32.2459,82.5871,1,-1,-1,-1
73,4,440.569,183.196,33.24,86.2604,1,-1,-1,-1
73,5,474.262,188.036,28.6429,76.0211,1,-1,-1,-1
73,12,581.029,199.333,33.5358,106.195,1,-1,-1,-1
73,14,277.765,167.765,30.9573,65.8746,1,-1,-1,-1
74,1,371.079,176.72,31.3371,82.1528,1,-1,-1,-1
74,4,440.09,182.605,32.2319,85.1292,1,-1,-1,-1
74,5,473.869,187.105,28.8598,77.1324,1,-1,-1,-1
74,12,579.399,199.901,32.9381,102.467,1,-1,-1,-1
74,14,269.062,167.294,33.1446,68.4884,1,-1,-1,-1
75,1,371.719,176.925,31.5651,82.5113,1,-1,-1,-1
75,4,439.462,181.967,31.6228,84.6167,1,-1,-1,-1
75,5,473.953,185.491,28.9454,77.4936,1,-1,-1,-1
75,12,577.296,196.876,31.7287,101.999,1,-1,-1,-1
75,14,264.455,168.333,33.945,68.6681,1,-1,-1,-1
76,1,370.973,177.391,32.1633,83.1917,1,-1,-1,-1
76,4,438.818,179.73,31.0602,82.8519,1,-1,-1,-1
76,5,474.778,182.405,28.9987,77.7333,1,-1,-1,-1
76,12,574.8,193.341,30.9029,101.334,1,-1,-1,-1
76,14,260.126,169.854,31.8102,66.3418,1,-1,-1,-1
77,1,371.01,177.782,32.0627,82.7218,1,-1,-1,-1
77,4,438.592,178.046,30.7941,81.9554,1,-1,-1,-1
77,5,475.432,181.247,28.9118,77.0247,1,-1,-1,-1
77,12,573.379,193.114,30.0291,97.533,1,-1,-1,-1
77,14,258.012,171.355,29.9427,64.2098,1,-1,-1,-1
78,1,370.999,177.478,32.0567,82.8249,1,-1,-1,-1
78,4,439.251,178.251,30.5394,80.3153,1,-1,-1,-1
78,5,475.921,181.244,28.7004,75.2749,1,-1,-1,-1
78,12,572.33,192.859,29.6534,95.9244,1,-1,-1,-1
78,14,257.613,172.253,28.4204,62.7987,1,-1,-1,-1
79,1,370.915,177.461,31.6234,82.4855,1,-1,-1,-1
79,4,441.039,176.329,29.5481,80.6201,1,-1,-1,-1
79,5,474.155,178.832,28.604,76.7222,1,-1,-1,-1
79,12,570.634,188.471,31.1913,96.7752,1,-1,-1,-1
79,14,256.388,172.384,28.6774,64.3693,1,-1,-1,-1
80,1,371.826,177.437,30.6113,82.2928,1,-1,-1,-1
80,4,441.327,173.027,30.5517,82.205,1,-1,-1,-1
80,5,472.697,176.567,28.2339,75.7017,1,-1,-1,-1
80,12,568.659,184.704,32.3639,98.0942,1,-1,-1,-1
80,14,256.286,172.535,29.264,65.5966,1,-1,-1,-1
81,1,372.392,177.306,29.9722,82.4186,1,-1,-1,-1
81,4,441.349,170.932,31.3352,84.0188,1,-1,-1,-1
81,5,471.94,174.917,28.0268,75.1263,1,-1,-1,-1
81,12,567.455,182.744,31.9315,98.133,1,-1,-1,-1
81,14,256.599,173.065,29.6547,66.4064,1,-1,-1,-1
81,15,272.809,50.6419,14.077,33.4369,1,-1,-1,-1
82,1,373.243,177.832,29.1061,81.8817,1,-1,-1,-1
82,4,441.96,169.832,31.6119,83.7125,1,-1,-1,-1
82,5,472.926,173.892,28.2395,74.3929,1,-1,-1,-1
82,12,566.328,181.902,31.2844,98.4629,1,-1,-1,-1
82,14,258.024,174.784,29.0349,66.1654,1,-1,-1,-1
82,15,271.121,50.8277,13.9546,32.7326,1,-1,-1,-1
83,1,373.641,177.674,28.1692,81.3503,1,-1,-1,-1
83,4,445.146,169.514,31.1722,81.6844,1,-1,-1,-1
83,5,474.671,173.227,28.0029,73.562,1,-1,-1,-1
83,12,564.689,178.605,31.0385,100.422,1,-1,-1,-1
83,14,260.255,177.122,28.4267,64.8321,1,-1,-1,-1
83,15,269.218,51.5546,13.9099,32.3756,1,-1,-1,-1
84,1,374.44,177.909,27.575,80.9588,1,-1,-1,-1
84,4,446.871,169.675,30.3727,79.1415,1,-1,-1,-1
84,5,476.418,171.545,28.7378,73.9039,1,-1,-1,-1
84,12,563.298,177.181,31.6698,99.451,1,-1,-1,-1
84,14,262.106,178.349,28.713,65.7132,1,-1,-1,-1
84,15,267.223,51.9094,13.9005,32.1864,1,-1,-1,-1
85,1,374.863,177.912,27.2644,81.0306,1,-1,-1,-1
85,4,448.254,169.307,29.2792,75.5749,1,-1,-1,-1
85,5,479.577,169.8,28.7509,73.2293,1,-1,-1,-1
85,12,562.411,176.657,32.6877,97.1916,1,-1,-1,-1
85,14,264.222,178.232,28.9039,66.3186,1,-1,-1,-1
85,15,265.221,51.9911,13.8418,31.649,1,-1,-1,-1
86,1,375.022,176.716,27.1749,81.7519,1,-1,-1,-1
86,4,449.814,167.931,27.8589,72.8001,1,-1,-1,-1
86,5,482.607,168.285,27.7317,73.1765,1,-1,-1,-1
86,12,562.528,175.928,33.0181,95.6207,1,-1,-1,-1
86,14,266.588,178.083,31.0005,69.875,1,-1,-1,-1
86,15,260.616,51.4968,13.1627,31.7772,1,-1,-1,-1
87,1,374.664,175.95,27.9414,82.9128,1,-1,-1,-1
87,4,451.241,167.97,27.3574,70.6259,1,-1,-1,-1
87,5,484.668,167.61,26.5304,72.1214,1,-1,-1,-1
87,12,563.303,175.312,32.6802,92.792,1,-1,-1,-1
87,14,271.121,177.51,32.9127,73.7504,1,-1,-1,-1
87,15,257.293,51.2629,13.5994,32.8845,1,-1,-1,-1
88,1,374.557,175.143,29.278,84.4094,1,-1,-1,-1
88,4,452.986,166.353,27.7819,70.9587,1,-1,-1,-1
88,5,485.514,166.315,26.471,73.8318,1,-1,-1,-1
88,12,564.185,172.977,31.7793,91.0391,1,-1,-1,-1
88,14,273.946,177.345,33.467,75.2783,1,-1,-1,-1
88,15,255.33,51.5094,14.2895,33.9382,1,-1,-1,-1
89,1,372.925,173.746,31.4068,86.6393,1,-1,-1,-1
89,4,454.954,161.886,29.2233,73.5335,1,-1,-1,-1
89,5,485.825,161.171,27.9642,78.2841,1,-1,-1,-1
89,12,565.609,169.794,30.6267,90.8165,1,-1,-1,-1
89,14,279.894,182.213,30.4737,72.2078,1,-1,-1,-1
89,15,252.907,52.2911,14.1443,33.2415,1,-1,-1,-1
90,1,372.923,173.624,31.8302,86.6162,1,-1,-1,-1
90,4,457.924,159.55,29.4042,75.0494,1,-1,-1,-1
90,5,486.456,158.754,28.624,79.5373,1,-1,-1,-1
90,12,567.159,168.747,29.6354,88.6863,1,-1,-1,-1
90,14,285.873,185.451,28.4102,69.8134,1,-1,-1,-1
90,15,251.336,52.7461,14.0342,32.7332,1,-1,-1,-1
91,1,374.013,173.483,31.6262,86.2373,1,-1,-1,-1
91,4,459.997,157.238,29.9343,76.7826,1,-1,-1,-1
91,5,487.516,157.626,29.5175,78.5392,1,-1,-1,-1
91,12,568.55,168.424,29.115,87.7188,1,-1,-1,-1
91,14,290.938,187.96,26.3024,67.7328,1,-1,-1,-1
91,15,249.239,53.2252,14.8087,33.0546,1,-1,-1,-1
92,1,375.173,173.747,30.9966,85.3881,1,-1,-1,-1
92,4,462.159,157.054,30.4885,77.2387,1,-1,-1,-1
92,5,489.115,158.522,29.4188,75.4174,1,-1,-1,-1
92,12,570.581,168.432,29.0587,85.7875,1,-1,-1,-1
92,14,294.498,188.947,27.155,70.9103,1,-1,-1,-1
92,15,246.502,52.56,15.5181,34.4483,1,-1,-1,-1
93,1,377.68,174.184,30.8778,84.4022,1,-1,-1,-1
93,4,466.119,155.994,28.1336,74.1605,1,-1,-1,-1
93,5,493.166,158.612,29.0554,73.8366,1,-1,-1,-1
93,12,572.867,164.145,30.5882,87.4719,1,-1,-1,-1
93,14,299.58,190.195,27.839,71.4116,1,-1,-1,-1
93,15,243.366,52.5157,15.0476,34.4467,1,-1,-1,-1
94,1,379.579,175.125,30.2902,82.5201,1,-1,-1,-1
94,4,468.741,153.739,27.1023,73.1449,1,-1,-1,-1
94,5,498.033,158.621,27.9526,71.685,1,-1,-1,-1
94,12,574.971,161.085,31.2396,88.3825,1,-1,-1,-1
94,14,304.762,191.696,28.2439,71.2432,1,-1,-1,-1
94,15,240.328,55.6002,14.4445,32.7666,1,-1,-1,-1
95,1,380.768,175.55,31.1143,81.7186,1,-1,-1,-1
95,4,471.285,152.983,27.1391,71.9931,1,-1,-1,-1
95,5,502.033,158.112,26.5195,70.0838,1,-1,-1,-1
95,12,576.463,159.725,31.6285,88.7921,1,-1,-1,-1
95,14,308.11,190.697,29.8118,74.884,1,-1,-1,-1
95,15,237.804,57.4631,14.1375,32.1357,1,-1,-1,-1
96,1,380.993,176.303,30.9299,80.847,1,-1,-1,-1
96,4,473.624,153.051,27.5747,70.946,1,-1,-1,-1
96,5,504.384,158.018,24.6723,67.3696,1,-1,-1,-1
96,12,577.54,158.928,31.3626,88.038,1,-1,-1,-1
96,14,313.178,190.422,29.8891,76.4433,1,-1,-1,-1
96,15,235.085,57.6833,14.4773,32.6155,1,-1,-1,-1
97,1,380.374,177.171,30.7303,79.4911,1,-1,-1,-1
97,4,477.236,150.887,28.3252,72.9786,1,-1,-1,-1
97,5,506.662,155.555,24.2882,70.4096,1,-1,-1,-1
97,12,579.308,157.904,28.9047,84.1184,1,-1,-1,-1
97,14,320.732,192.788,30.2284,77.6533,1,-1,-1,-1
97,15,232.185,58.2167,14.1529,31.7351,1,-1,-1,-1
